"delta","ngen","ordering","kval","dataset"
120679270.4,30,64,20,"Pangenome"
120773312,31,64,20,"Pangenome"
120964403.2,32,64,20,"Pangenome"
121129561.6,33,64,20,"Pangenome"
121299328,34,64,20,"Pangenome"
121349248,35,64,20,"Pangenome"
121432627.2,36,64,20,"Pangenome"
121523852.8,37,64,20,"Pangenome"
121681024,38,64,20,"Pangenome"
121819852.8,39,64,20,"Pangenome"
121950579.2,40,64,20,"Pangenome"
122107904,41,64,20,"Pangenome"
122189209.6,42,64,20,"Pangenome"
122318476.8,43,64,20,"Pangenome"
122444889.6,44,64,20,"Pangenome"
122514380.8,45,64,20,"Pangenome"
122636096,46,64,20,"Pangenome"
122712883.2,47,64,20,"Pangenome"
122825753.6,48,64,20,"Pangenome"
122953600,49,64,20,"Pangenome"
123071052.8,50,64,20,"Pangenome"
123134604.8,51,64,20,"Pangenome"
123250816,52,64,20,"Pangenome"
123372582.4,53,64,20,"Pangenome"
123482060.8,54,64,20,"Pangenome"
123620160,55,64,20,"Pangenome"
123683660.8,56,64,20,"Pangenome"
109140569.6,1,65,20,"Pangenome"
111233203.2,2,65,20,"Pangenome"
112849088,3,65,20,"Pangenome"
113513932.8,4,65,20,"Pangenome"
113984281.6,5,65,20,"Pangenome"
114358822.4,6,65,20,"Pangenome"
115048908.8,7,65,20,"Pangenome"
115568550.4,8,65,20,"Pangenome"
116078105.6,9,65,20,"Pangenome"
116331532.8,10,65,20,"Pangenome"
116544524.8,11,65,20,"Pangenome"
116960499.2,12,65,20,"Pangenome"
117329574.4,13,65,20,"Pangenome"
117645593.6,14,65,20,"Pangenome"
117991603.2,15,65,20,"Pangenome"
118272064,16,65,20,"Pangenome"
118386918.4,17,65,20,"Pangenome"
118515788.8,18,65,20,"Pangenome"
118617868.8,19,65,20,"Pangenome"
118741862.4,20,65,20,"Pangenome"
118877222.4,21,65,20,"Pangenome"
118997619.2,22,65,20,"Pangenome"
119231910.4,23,65,20,"Pangenome"
119481305.6,24,65,20,"Pangenome"
119728396.8,25,65,20,"Pangenome"
119941478.4,26,65,20,"Pangenome"
120174400,27,65,20,"Pangenome"
120375347.2,28,65,20,"Pangenome"
120553152,29,65,20,"Pangenome"
120752358.4,30,65,20,"Pangenome"
120834368,31,65,20,"Pangenome"
121013414.4,32,65,20,"Pangenome"
121100198.4,33,65,20,"Pangenome"
121275161.6,34,65,20,"Pangenome"
121426380.8,35,65,20,"Pangenome"
121584768,36,65,20,"Pangenome"
121666316.8,37,65,20,"Pangenome"
121728998.4,38,65,20,"Pangenome"
121795929.6,39,65,20,"Pangenome"
121938035.2,40,65,20,"Pangenome"
122015283.2,41,65,20,"Pangenome"
122154419.2,42,65,20,"Pangenome"
122294284.8,43,65,20,"Pangenome"
122356723.2,44,65,20,"Pangenome"
122430080,45,65,20,"Pangenome"
122513638.4,46,65,20,"Pangenome"
122646067.2,47,65,20,"Pangenome"
122774208,48,65,20,"Pangenome"
122900659.2,49,65,20,"Pangenome"
123025203.2,50,65,20,"Pangenome"
123132800,51,65,20,"Pangenome"
123249036.8,52,65,20,"Pangenome"
123374502.4,53,65,20,"Pangenome"
123482009.6,54,65,20,"Pangenome"
123588620.8,55,65,20,"Pangenome"
123683660.8,56,65,20,"Pangenome"
109314764.8,1,66,20,"Pangenome"
111856192,2,66,20,"Pangenome"
113132889.6,3,66,20,"Pangenome"
114042880,4,66,20,"Pangenome"
114753612.8,5,66,20,"Pangenome"
115318630.4,6,66,20,"Pangenome"
115725427.2,7,66,20,"Pangenome"
116062464,8,66,20,"Pangenome"
116500160,9,66,20,"Pangenome"
116776691.2,10,66,20,"Pangenome"
117171840,11,66,20,"Pangenome"
117517555.2,12,66,20,"Pangenome"
117813376,13,66,20,"Pangenome"
118102592,14,66,20,"Pangenome"
118376563.2,15,66,20,"Pangenome"
118643212.8,16,66,20,"Pangenome"
118806566.4,17,66,20,"Pangenome"
119070195.2,18,66,20,"Pangenome"
119214272,19,66,20,"Pangenome"
119351193.6,20,66,20,"Pangenome"
119558169.6,21,66,20,"Pangenome"
119676556.8,22,66,20,"Pangenome"
119884569.6,23,66,20,"Pangenome"
119992102.4,24,66,20,"Pangenome"
120089075.2,25,66,20,"Pangenome"
120187609.6,26,66,20,"Pangenome"
120294041.6,27,66,20,"Pangenome"
120476710.4,28,66,20,"Pangenome"
120574668.8,29,66,20,"Pangenome"
120774515.2,30,66,20,"Pangenome"
120868147.2,31,66,20,"Pangenome"
121016742.4,32,66,20,"Pangenome"
121103475.2,33,66,20,"Pangenome"
121258944,34,66,20,"Pangenome"
121431782.4,35,66,20,"Pangenome"
121508774.4,36,66,20,"Pangenome"
121577638.4,37,66,20,"Pangenome"
121720307.2,38,66,20,"Pangenome"
121870041.6,39,66,20,"Pangenome"
122007155.2,40,66,20,"Pangenome"
122137177.6,41,66,20,"Pangenome"
122209113.6,42,66,20,"Pangenome"
122289996.8,43,66,20,"Pangenome"
122427635.2,44,66,20,"Pangenome"
122563276.8,45,66,20,"Pangenome"
122687065.6,46,66,20,"Pangenome"
122806694.4,47,66,20,"Pangenome"
122883404.8,48,66,20,"Pangenome"
123013452.8,49,66,20,"Pangenome"
123067289.6,50,66,20,"Pangenome"
123112908.8,51,66,20,"Pangenome"
123232896,52,66,20,"Pangenome"
123341427.2,53,66,20,"Pangenome"
123456000,54,66,20,"Pangenome"
123576345.6,55,66,20,"Pangenome"
123683660.8,56,66,20,"Pangenome"
109299571.2,1,67,20,"Pangenome"
111796364.8,2,67,20,"Pangenome"
113095116.8,3,67,20,"Pangenome"
113810675.2,4,67,20,"Pangenome"
114550617.6,5,67,20,"Pangenome"
114909056,6,67,20,"Pangenome"
115293427.2,7,67,20,"Pangenome"
115578060.8,8,67,20,"Pangenome"
116072358.4,9,67,20,"Pangenome"
116490329.6,10,67,20,"Pangenome"
116866816,11,67,20,"Pangenome"
117217484.8,12,67,20,"Pangenome"
117394406.4,13,67,20,"Pangenome"
117518707.2,14,67,20,"Pangenome"
117861952,15,67,20,"Pangenome"
118029132.8,16,67,20,"Pangenome"
118299264,17,67,20,"Pangenome"
118424806.4,18,67,20,"Pangenome"
118712038.4,19,67,20,"Pangenome"
118984000,20,67,20,"Pangenome"
119206758.4,21,67,20,"Pangenome"
119293491.2,22,67,20,"Pangenome"
119521369.6,23,67,20,"Pangenome"
119620966.4,24,67,20,"Pangenome"
119804019.2,25,67,20,"Pangenome"
119916915.2,26,67,20,"Pangenome"
120004147.2,27,67,20,"Pangenome"
120209088,28,67,20,"Pangenome"
120409100.8,29,67,20,"Pangenome"
120587481.6,30,67,20,"Pangenome"
120758054.4,31,67,20,"Pangenome"
120844518.4,32,67,20,"Pangenome"
121004134.4,33,67,20,"Pangenome"
121175398.4,34,67,20,"Pangenome"
121349644.8,35,67,20,"Pangenome"
121532454.4,36,67,20,"Pangenome"
121699865.6,37,67,20,"Pangenome"
121855436.8,38,67,20,"Pangenome"
121995968,39,67,20,"Pangenome"
122125875.2,40,67,20,"Pangenome"
122271859.2,41,67,20,"Pangenome"
122390707.2,42,67,20,"Pangenome"
122482073.6,43,67,20,"Pangenome"
122551500.8,44,67,20,"Pangenome"
122675609.6,45,67,20,"Pangenome"
122747136,46,67,20,"Pangenome"
122830182.4,47,67,20,"Pangenome"
122948108.8,48,67,20,"Pangenome"
123065484.8,49,67,20,"Pangenome"
123131340.8,50,67,20,"Pangenome"
123198643.2,51,67,20,"Pangenome"
123301798.4,52,67,20,"Pangenome"
123385100.8,53,67,20,"Pangenome"
123458227.2,54,67,20,"Pangenome"
123573734.4,55,67,20,"Pangenome"
123683660.8,56,67,20,"Pangenome"
109297024,1,68,20,"Pangenome"
111791628.8,2,68,20,"Pangenome"
113102412.8,3,68,20,"Pangenome"
114000601.6,4,68,20,"Pangenome"
114705395.2,5,68,20,"Pangenome"
115295756.8,6,68,20,"Pangenome"
115814387.2,7,68,20,"Pangenome"
116275315.2,8,68,20,"Pangenome"
116613696,9,68,20,"Pangenome"
116870656,10,68,20,"Pangenome"
117242304,11,68,20,"Pangenome"
117549145.6,12,68,20,"Pangenome"
117750976,13,68,20,"Pangenome"
117939942.4,14,68,20,"Pangenome"
118095628.8,15,68,20,"Pangenome"
118224396.8,16,68,20,"Pangenome"
118488908.8,17,68,20,"Pangenome"
118752025.6,18,68,20,"Pangenome"
118904000,19,68,20,"Pangenome"
119159513.6,20,68,20,"Pangenome"
119374476.8,21,68,20,"Pangenome"
119583641.6,22,68,20,"Pangenome"
119698841.6,23,68,20,"Pangenome"
119904345.6,24,68,20,"Pangenome"
120082009.6,25,68,20,"Pangenome"
120196928,26,68,20,"Pangenome"
120297740.8,27,68,20,"Pangenome"
120401190.4,28,68,20,"Pangenome"
120591820.8,29,68,20,"Pangenome"
120768179.2,30,68,20,"Pangenome"
120931763.2,31,68,20,"Pangenome"
121028454.4,32,68,20,"Pangenome"
121096614.4,33,68,20,"Pangenome"
121263948.8,34,68,20,"Pangenome"
121434636.8,35,68,20,"Pangenome"
121606412.8,36,68,20,"Pangenome"
121758809.6,37,68,20,"Pangenome"
121844198.4,38,68,20,"Pangenome"
121970905.6,39,68,20,"Pangenome"
122053376,40,68,20,"Pangenome"
122199961.6,41,68,20,"Pangenome"
122335513.6,42,68,20,"Pangenome"
122408921.6,43,68,20,"Pangenome"
122537843.2,44,68,20,"Pangenome"
122618124.8,45,68,20,"Pangenome"
122743808,46,68,20,"Pangenome"
122821734.4,47,68,20,"Pangenome"
122944972.8,48,68,20,"Pangenome"
123001152,49,68,20,"Pangenome"
123109171.2,50,68,20,"Pangenome"
123229478.4,51,68,20,"Pangenome"
123290880,52,68,20,"Pangenome"
123357504,53,68,20,"Pangenome"
123480345.6,54,68,20,"Pangenome"
123590387.2,55,68,20,"Pangenome"
123683660.8,56,68,20,"Pangenome"
109346457.6,1,69,20,"Pangenome"
111781222.4,2,69,20,"Pangenome"
113095910.4,3,69,20,"Pangenome"
114016908.8,4,69,20,"Pangenome"
114720921.6,5,69,20,"Pangenome"
115206771.2,6,69,20,"Pangenome"
115743001.6,7,69,20,"Pangenome"
116076876.8,8,69,20,"Pangenome"
116465830.4,9,69,20,"Pangenome"
116709708.8,10,69,20,"Pangenome"
117076851.2,11,69,20,"Pangenome"
117432115.2,12,69,20,"Pangenome"
117745228.8,13,69,20,"Pangenome"
118041190.4,14,69,20,"Pangenome"
118213888,15,69,20,"Pangenome"
118381888,16,69,20,"Pangenome"
118631296,17,69,20,"Pangenome"
118864627.2,18,69,20,"Pangenome"
119008422.4,19,69,20,"Pangenome"
119132044.8,20,69,20,"Pangenome"
119360435.2,21,69,20,"Pangenome"
119584345.6,22,69,20,"Pangenome"
119695500.8,23,69,20,"Pangenome"
119879244.8,24,69,20,"Pangenome"
120055232,25,69,20,"Pangenome"
120177868.8,26,69,20,"Pangenome"
120376806.4,27,69,20,"Pangenome"
120545062.4,28,69,20,"Pangenome"
120715046.4,29,69,20,"Pangenome"
120783744,30,69,20,"Pangenome"
120945024,31,69,20,"Pangenome"
121098176,32,69,20,"Pangenome"
121200588.8,33,69,20,"Pangenome"
121274150.4,34,69,20,"Pangenome"
121362304,35,69,20,"Pangenome"
121519001.6,36,69,20,"Pangenome"
121661888,37,69,20,"Pangenome"
121808358.4,38,69,20,"Pangenome"
121899532.8,39,69,20,"Pangenome"
121952960,40,69,20,"Pangenome"
122043660.8,41,69,20,"Pangenome"
122199219.2,42,69,20,"Pangenome"
122338764.8,43,69,20,"Pangenome"
122413606.4,44,69,20,"Pangenome"
122480051.2,45,69,20,"Pangenome"
122618688,46,69,20,"Pangenome"
122695385.6,47,69,20,"Pangenome"
122824294.4,48,69,20,"Pangenome"
122946291.2,49,69,20,"Pangenome"
123081062.4,50,69,20,"Pangenome"
123209177.6,51,69,20,"Pangenome"
123321664,52,69,20,"Pangenome"
123387315.2,53,69,20,"Pangenome"
123510617.6,54,69,20,"Pangenome"
123628710.4,55,69,20,"Pangenome"
123683660.8,56,69,20,"Pangenome"
109249177.6,1,70,20,"Pangenome"
111596544,2,70,20,"Pangenome"
112649907.2,3,70,20,"Pangenome"
113319283.2,4,70,20,"Pangenome"
114207667.2,5,70,20,"Pangenome"
114565452.8,6,70,20,"Pangenome"
115225932.8,7,70,20,"Pangenome"
115786739.2,8,70,20,"Pangenome"
116061209.6,9,70,20,"Pangenome"
116524096,10,70,20,"Pangenome"
116943475.2,11,70,20,"Pangenome"
117119001.6,12,70,20,"Pangenome"
117474931.2,13,70,20,"Pangenome"
117781196.8,14,70,20,"Pangenome"
118098252.8,15,70,20,"Pangenome"
118257664,16,70,20,"Pangenome"
118407321.6,17,70,20,"Pangenome"
118550643.2,18,70,20,"Pangenome"
118806310.4,19,70,20,"Pangenome"
118930035.2,20,70,20,"Pangenome"
119199065.6,21,70,20,"Pangenome"
119437107.2,22,70,20,"Pangenome"
119671731.2,23,70,20,"Pangenome"
119785100.8,24,70,20,"Pangenome"
119980864,25,70,20,"Pangenome"
120077785.6,26,70,20,"Pangenome"
120166912,27,70,20,"Pangenome"
120247500.8,28,70,20,"Pangenome"
120450508.8,29,70,20,"Pangenome"
120518796.8,30,70,20,"Pangenome"
120711308.8,31,70,20,"Pangenome"
120811008,32,70,20,"Pangenome"
121006643.2,33,70,20,"Pangenome"
121169932.8,34,70,20,"Pangenome"
121243776,35,70,20,"Pangenome"
121323225.6,36,70,20,"Pangenome"
121478604.8,37,70,20,"Pangenome"
121634201.6,38,70,20,"Pangenome"
121774796.8,39,70,20,"Pangenome"
121841996.8,40,70,20,"Pangenome"
121882931.2,41,70,20,"Pangenome"
122029504,42,70,20,"Pangenome"
122183616,43,70,20,"Pangenome"
122310873.6,44,70,20,"Pangenome"
122461401.6,45,70,20,"Pangenome"
122604070.4,46,70,20,"Pangenome"
122670873.6,47,70,20,"Pangenome"
122810470.4,48,70,20,"Pangenome"
122932352,49,70,20,"Pangenome"
123054272,50,70,20,"Pangenome"
123167270.4,51,70,20,"Pangenome"
123237580.8,52,70,20,"Pangenome"
123364979.2,53,70,20,"Pangenome"
123480064,54,70,20,"Pangenome"
123584051.2,55,70,20,"Pangenome"
123683660.8,56,70,20,"Pangenome"
109279987.2,1,71,20,"Pangenome"
111808140.8,2,71,20,"Pangenome"
113102988.8,3,71,20,"Pangenome"
114028774.4,4,71,20,"Pangenome"
114622003.2,5,71,20,"Pangenome"
115243852.8,6,71,20,"Pangenome"
115653504,7,71,20,"Pangenome"
116127500.8,8,71,20,"Pangenome"
116576576,9,71,20,"Pangenome"
116958451.2,10,71,20,"Pangenome"
117295334.4,11,71,20,"Pangenome"
117606617.6,12,71,20,"Pangenome"
117907904,13,71,20,"Pangenome"
118196236.8,14,71,20,"Pangenome"
118403430.4,15,71,20,"Pangenome"
118579622.4,16,71,20,"Pangenome"
118834880,17,71,20,"Pangenome"
119065651.2,18,71,20,"Pangenome"
119216870.4,19,71,20,"Pangenome"
119449792,20,71,20,"Pangenome"
119584985.6,21,71,20,"Pangenome"
119708441.6,22,71,20,"Pangenome"
119802675.2,23,71,20,"Pangenome"
120008768,24,71,20,"Pangenome"
120202995.2,25,71,20,"Pangenome"
120369216,26,71,20,"Pangenome"
120446489.6,27,71,20,"Pangenome"
120618150.4,28,71,20,"Pangenome"
120800499.2,29,71,20,"Pangenome"
120970163.2,30,71,20,"Pangenome"
121069913.6,31,71,20,"Pangenome"
121175705.6,32,71,20,"Pangenome"
121259059.2,33,71,20,"Pangenome"
121409049.6,34,71,20,"Pangenome"
121567884.8,35,71,20,"Pangenome"
121644096,36,71,20,"Pangenome"
121732812.8,37,71,20,"Pangenome"
121809664,38,71,20,"Pangenome"
121882956.8,39,71,20,"Pangenome"
122015334.4,40,71,20,"Pangenome"
122149363.2,41,71,20,"Pangenome"
122306931.2,42,71,20,"Pangenome"
122433587.2,43,71,20,"Pangenome"
122510425.6,44,71,20,"Pangenome"
122631500.8,45,71,20,"Pangenome"
122743206.4,46,71,20,"Pangenome"
122860403.2,47,71,20,"Pangenome"
122982592,48,71,20,"Pangenome"
123066892.8,49,71,20,"Pangenome"
123183820.8,50,71,20,"Pangenome"
123242880,51,71,20,"Pangenome"
123355353.6,52,71,20,"Pangenome"
123419763.2,53,71,20,"Pangenome"
123525862.4,54,71,20,"Pangenome"
123633459.2,55,71,20,"Pangenome"
123683660.8,56,71,20,"Pangenome"
109363289.6,1,72,20,"Pangenome"
111854169.6,2,72,20,"Pangenome"
113125824,3,72,20,"Pangenome"
114022630.4,4,72,20,"Pangenome"
114676864,5,72,20,"Pangenome"
115151142.4,6,72,20,"Pangenome"
115692608,7,72,20,"Pangenome"
116010329.6,8,72,20,"Pangenome"
116429913.6,9,72,20,"Pangenome"
116677465.6,10,72,20,"Pangenome"
116890969.6,11,72,20,"Pangenome"
117090419.2,12,72,20,"Pangenome"
117461593.6,13,72,20,"Pangenome"
117789760,14,72,20,"Pangenome"
118089164.8,15,72,20,"Pangenome"
118401472,16,72,20,"Pangenome"
118666252.8,17,72,20,"Pangenome"
118909926.4,18,72,20,"Pangenome"
119144780.8,19,72,20,"Pangenome"
119288281.6,20,72,20,"Pangenome"
119404684.8,21,72,20,"Pangenome"
119628121.6,22,72,20,"Pangenome"
119843468.8,23,72,20,"Pangenome"
120030937.6,24,72,20,"Pangenome"
120213760,25,72,20,"Pangenome"
120399833.6,26,72,20,"Pangenome"
120565440,27,72,20,"Pangenome"
120678387.2,28,72,20,"Pangenome"
120835852.8,29,72,20,"Pangenome"
121010918.4,30,72,20,"Pangenome"
121159808,31,72,20,"Pangenome"
121311065.6,32,72,20,"Pangenome"
121454681.6,33,72,20,"Pangenome"
121525990.4,34,72,20,"Pangenome"
121616806.4,35,72,20,"Pangenome"
121755750.4,36,72,20,"Pangenome"
121836236.8,37,72,20,"Pangenome"
121985996.8,38,72,20,"Pangenome"
122106112,39,72,20,"Pangenome"
122194713.6,40,72,20,"Pangenome"
122262028.8,41,72,20,"Pangenome"
122390297.6,42,72,20,"Pangenome"
122467072,43,72,20,"Pangenome"
122603225.6,44,72,20,"Pangenome"
122685401.6,45,72,20,"Pangenome"
122736985.6,46,72,20,"Pangenome"
122801100.8,47,72,20,"Pangenome"
122909964.8,48,72,20,"Pangenome"
123031270.4,49,72,20,"Pangenome"
123101798.4,50,72,20,"Pangenome"
123165286.4,51,72,20,"Pangenome"
123283571.2,52,72,20,"Pangenome"
123364761.6,53,72,20,"Pangenome"
123473382.4,54,72,20,"Pangenome"
123601984,55,72,20,"Pangenome"
123683660.8,56,72,20,"Pangenome"
109351347.2,1,73,20,"Pangenome"
111830041.6,2,73,20,"Pangenome"
113134694.4,3,73,20,"Pangenome"
114013619.2,4,73,20,"Pangenome"
114722278.4,5,73,20,"Pangenome"
115311065.6,6,73,20,"Pangenome"
115804364.8,7,73,20,"Pangenome"
116249536,8,73,20,"Pangenome"
116671193.6,9,73,20,"Pangenome"
117040358.4,10,73,20,"Pangenome"
117370406.4,11,73,20,"Pangenome"
117652377.6,12,73,20,"Pangenome"
117934387.2,13,73,20,"Pangenome"
118204441.6,14,73,20,"Pangenome"
118411532.8,15,73,20,"Pangenome"
118659417.6,16,73,20,"Pangenome"
118798336,17,73,20,"Pangenome"
118963212.8,18,73,20,"Pangenome"
119068275.2,19,73,20,"Pangenome"
119280115.2,20,73,20,"Pangenome"
119485260.8,21,73,20,"Pangenome"
119683276.8,22,73,20,"Pangenome"
119860620.8,23,73,20,"Pangenome"
120064678.4,24,73,20,"Pangenome"
120232281.6,25,73,20,"Pangenome"
120415321.6,26,73,20,"Pangenome"
120588057.6,27,73,20,"Pangenome"
120696755.2,28,73,20,"Pangenome"
120848473.6,29,73,20,"Pangenome"
121000038.4,30,73,20,"Pangenome"
121098124.8,31,73,20,"Pangenome"
121250969.6,32,73,20,"Pangenome"
121355520,33,73,20,"Pangenome"
121530790.4,34,73,20,"Pangenome"
121603289.6,35,73,20,"Pangenome"
121706624,36,73,20,"Pangenome"
121798592,37,73,20,"Pangenome"
121937740.8,38,73,20,"Pangenome"
122015590.4,39,73,20,"Pangenome"
122109504,40,73,20,"Pangenome"
122244083.2,41,73,20,"Pangenome"
122319910.4,42,73,20,"Pangenome"
122448166.4,43,73,20,"Pangenome"
122590233.6,44,73,20,"Pangenome"
122711104,45,73,20,"Pangenome"
122827686.4,46,73,20,"Pangenome"
122917900.8,47,73,20,"Pangenome"
122992729.6,48,73,20,"Pangenome"
123066355.2,49,73,20,"Pangenome"
123136896,50,73,20,"Pangenome"
123198848,51,73,20,"Pangenome"
123315276.8,52,73,20,"Pangenome"
123437760,53,73,20,"Pangenome"
123513574.4,54,73,20,"Pangenome"
123577036.8,55,73,20,"Pangenome"
123683660.8,56,73,20,"Pangenome"
109263104,1,74,20,"Pangenome"
111801075.2,2,74,20,"Pangenome"
112857203.2,3,74,20,"Pangenome"
113546560,4,74,20,"Pangenome"
114365606.4,5,74,20,"Pangenome"
114776217.6,6,74,20,"Pangenome"
115387276.8,7,74,20,"Pangenome"
115887116.8,8,74,20,"Pangenome"
116354060.8,9,74,20,"Pangenome"
116743155.2,10,74,20,"Pangenome"
117088128,11,74,20,"Pangenome"
117398272,12,74,20,"Pangenome"
117691110.4,13,74,20,"Pangenome"
117981708.8,14,74,20,"Pangenome"
118273408,15,74,20,"Pangenome"
118441446.4,16,74,20,"Pangenome"
118599372.8,17,74,20,"Pangenome"
118852633.6,18,74,20,"Pangenome"
118990336,19,74,20,"Pangenome"
119220377.6,20,74,20,"Pangenome"
119451993.6,21,74,20,"Pangenome"
119677760,22,74,20,"Pangenome"
119775168,23,74,20,"Pangenome"
119860761.6,24,74,20,"Pangenome"
119964876.8,25,74,20,"Pangenome"
120080499.2,26,74,20,"Pangenome"
120165414.4,27,74,20,"Pangenome"
120356864,28,74,20,"Pangenome"
120541926.4,29,74,20,"Pangenome"
120717376,30,74,20,"Pangenome"
120905881.6,31,74,20,"Pangenome"
121010124.8,32,74,20,"Pangenome"
121190489.6,33,74,20,"Pangenome"
121354790.4,34,74,20,"Pangenome"
121501363.2,35,74,20,"Pangenome"
121654464,36,74,20,"Pangenome"
121803712,37,74,20,"Pangenome"
121934771.2,38,74,20,"Pangenome"
122074227.2,39,74,20,"Pangenome"
122154035.2,40,74,20,"Pangenome"
122289676.8,41,74,20,"Pangenome"
122371379.2,42,74,20,"Pangenome"
122512499.2,43,74,20,"Pangenome"
122588531.2,44,74,20,"Pangenome"
122653632,45,74,20,"Pangenome"
122722969.6,46,74,20,"Pangenome"
122855449.6,47,74,20,"Pangenome"
122923750.4,48,74,20,"Pangenome"
123042163.2,49,74,20,"Pangenome"
123159347.2,50,74,20,"Pangenome"
123210624,51,74,20,"Pangenome"
123286118.4,52,74,20,"Pangenome"
123412288,53,74,20,"Pangenome"
123522393.6,54,74,20,"Pangenome"
123590387.2,55,74,20,"Pangenome"
123683660.8,56,74,20,"Pangenome"
109258483.2,1,75,20,"Pangenome"
111826816,2,75,20,"Pangenome"
113098406.4,3,75,20,"Pangenome"
114001574.4,4,75,20,"Pangenome"
114703872,5,75,20,"Pangenome"
115295219.2,6,75,20,"Pangenome"
115706624,7,75,20,"Pangenome"
116179776,8,75,20,"Pangenome"
116594163.2,9,75,20,"Pangenome"
116946457.6,10,75,20,"Pangenome"
117298432,11,75,20,"Pangenome"
117516723.2,12,75,20,"Pangenome"
117807296,13,75,20,"Pangenome"
118016896,14,75,20,"Pangenome"
118312486.4,15,75,20,"Pangenome"
118486464,16,75,20,"Pangenome"
118640960,17,75,20,"Pangenome"
118890713.6,18,75,20,"Pangenome"
119114995.2,19,75,20,"Pangenome"
119338483.2,20,75,20,"Pangenome"
119550348.8,21,75,20,"Pangenome"
119676966.4,22,75,20,"Pangenome"
119861043.2,23,75,20,"Pangenome"
119953446.4,24,75,20,"Pangenome"
120158067.2,25,75,20,"Pangenome"
120269747.2,26,75,20,"Pangenome"
120460467.2,27,75,20,"Pangenome"
120651200,28,75,20,"Pangenome"
120832665.6,29,75,20,"Pangenome"
120939072,30,75,20,"Pangenome"
121039398.4,31,75,20,"Pangenome"
121129523.2,32,75,20,"Pangenome"
121297318.4,33,75,20,"Pangenome"
121393792,34,75,20,"Pangenome"
121542425.6,35,75,20,"Pangenome"
121622617.6,36,75,20,"Pangenome"
121771072,37,75,20,"Pangenome"
121914278.4,38,75,20,"Pangenome"
122047206.4,39,75,20,"Pangenome"
122123801.6,40,75,20,"Pangenome"
122203673.6,41,75,20,"Pangenome"
122333376,42,75,20,"Pangenome"
122403545.6,43,75,20,"Pangenome"
122532044.8,44,75,20,"Pangenome"
122603609.6,45,75,20,"Pangenome"
122641472,46,75,20,"Pangenome"
122783654.4,47,75,20,"Pangenome"
122917427.2,48,75,20,"Pangenome"
123022950.4,49,75,20,"Pangenome"
123149875.2,50,75,20,"Pangenome"
123211404.8,51,75,20,"Pangenome"
123315929.6,52,75,20,"Pangenome"
123429324.8,53,75,20,"Pangenome"
123503411.2,54,75,20,"Pangenome"
123573107.2,55,75,20,"Pangenome"
123683660.8,56,75,20,"Pangenome"
109295616,1,76,20,"Pangenome"
111843571.2,2,76,20,"Pangenome"
113090854.4,3,76,20,"Pangenome"
113986201.6,4,76,20,"Pangenome"
114686732.8,5,76,20,"Pangenome"
115306713.6,6,76,20,"Pangenome"
115793843.2,7,76,20,"Pangenome"
116180492.8,8,76,20,"Pangenome"
116590617.6,9,76,20,"Pangenome"
116898560,10,76,20,"Pangenome"
117141478.4,11,76,20,"Pangenome"
117353984,12,76,20,"Pangenome"
117677452.8,13,76,20,"Pangenome"
117845926.4,14,76,20,"Pangenome"
118120409.6,15,76,20,"Pangenome"
118395827.2,16,76,20,"Pangenome"
118669286.4,17,76,20,"Pangenome"
118916467.2,18,76,20,"Pangenome"
119053491.2,19,76,20,"Pangenome"
119185638.4,20,76,20,"Pangenome"
119400320,21,76,20,"Pangenome"
119495577.6,22,76,20,"Pangenome"
119715020.8,23,76,20,"Pangenome"
119915443.2,24,76,20,"Pangenome"
120113369.6,25,76,20,"Pangenome"
120275136,26,76,20,"Pangenome"
120388467.2,27,76,20,"Pangenome"
120576204.8,28,76,20,"Pangenome"
120666086.4,29,76,20,"Pangenome"
120825292.8,30,76,20,"Pangenome"
120985664,31,76,20,"Pangenome"
121083686.4,32,76,20,"Pangenome"
121254400,33,76,20,"Pangenome"
121351936,34,76,20,"Pangenome"
121497779.2,35,76,20,"Pangenome"
121587494.4,36,76,20,"Pangenome"
121648716.8,37,76,20,"Pangenome"
121792204.8,38,76,20,"Pangenome"
121920192,39,76,20,"Pangenome"
121997516.8,40,76,20,"Pangenome"
122070489.6,41,76,20,"Pangenome"
122153484.8,42,76,20,"Pangenome"
122302092.8,43,76,20,"Pangenome"
122373248,44,76,20,"Pangenome"
122500326.4,45,76,20,"Pangenome"
122624755.2,46,76,20,"Pangenome"
122759180.8,47,76,20,"Pangenome"
122827456,48,76,20,"Pangenome"
122958604.8,49,76,20,"Pangenome"
123107968,50,76,20,"Pangenome"
123234188.8,51,76,20,"Pangenome"
123367974.4,52,76,20,"Pangenome"
123483404.8,53,76,20,"Pangenome"
123538816,54,76,20,"Pangenome"
123574604.8,55,76,20,"Pangenome"
123683660.8,56,76,20,"Pangenome"
109344051.2,1,77,20,"Pangenome"
111843622.4,2,77,20,"Pangenome"
113109811.2,3,77,20,"Pangenome"
113981632,4,77,20,"Pangenome"
114707238.4,5,77,20,"Pangenome"
115279641.6,6,77,20,"Pangenome"
115693708.8,7,77,20,"Pangenome"
116157568,8,77,20,"Pangenome"
116599974.4,9,77,20,"Pangenome"
116855372.8,10,77,20,"Pangenome"
117225587.2,11,77,20,"Pangenome"
117542080,12,77,20,"Pangenome"
117855910.4,13,77,20,"Pangenome"
118160499.2,14,77,20,"Pangenome"
118347520,15,77,20,"Pangenome"
